Instituto Superior de Engenharia de Lisboa
    Laborat¢rio de Controlo de Sistemas


   Data: 05/04/22
   Hora: 11:19:46

UNIDADES:
   Tempo : seg.
   Canais: mV

POSICAO_DAS_VALVULAS:
   Valvula_A: 0
   Valvula_B: 2
   Valvula_C: 0

PARAMETROS_DO_CONTROLADOR:
   KP=2
   KI=0.1

Controlo: Nivel1

       Tabela de Dados



  Tempo  SetPoint  Nivel1   Caudal 
   340,5  3999,76  3999,15  3020,72
     341  3999,76  3993,04   3025,6
   341,5  3999,76   3990,6  3027,44
     342  3999,76   3996,7  3012,18
   342,5  3999,76  3991,21  3009,12
     343  3999,76  4000,37  3015,84
   343,5  3999,76  3996,09  3022,55
     344  3999,76  4000,98  3017,06
   344,5  3999,76  3997,31  3017,67
     345  3999,76   3996,7  3012,18
   345,5  3999,76  4000,37  2994,48
     346  3999,76  4000,98  2992,03
   346,5  3999,76  4000,37  2987,76
     347  3999,76  4005,86  2982,88
   347,5  3999,76  4007,08  2975,55
     348  3999,76   3996,7  2978,61
   348,5  3999,76  4002,81  2978,61
     349  3999,76  3994,87   2972,5
   349,5  3999,76  4004,03  2968,84
     350  3999,76  3998,54   2972,5
   350,5  3999,76  3993,04  2979,22
     351  3999,76   3996,7  2992,03
   351,5  3999,76  3993,65  2999,97
     352  3999,76  3993,04  2985,32
   352,5  3999,76  4000,98  2981,05
     353  3999,76  3998,54  2980,44
   353,5  3999,76  3991,21  2986,54
     354  3999,76  4005,25  2996,92
   354,5  3999,76  3998,54  2996,31
     355  3999,76  4001,59  2994,48
   355,5  3999,76  3999,15  2993,87
     356  3999,76  4004,64  2998,14
   356,5  3999,76  4004,64  2999,97
     357  3999,76  4005,25  2995,09
   357,5  3999,76  4000,37  2989,59
     358  3999,76  4002,81  2988,98
   358,5  3999,76  4001,59  2989,59
     359  3999,76  3999,76  2999,36
   359,5  3999,76  4005,86  2989,59
     360  3999,76  3996,09  3002,41
   360,5  3999,76  3993,65  3002,41
     361  3999,76  3993,04  2988,37
   361,5  3999,76   4002,2   2995,7
     362  3999,76  4003,42  3007,29
   362,5  3999,76   4002,2  2991,42
     363  3999,76  4007,69  2991,42
   363,5  3999,76  3994,87  2989,59
     364  3999,76  4002,81  2983,49
   364,5  3999,76   4002,2  2977,39
     365  3999,76  4010,13  2988,37
   365,5  3999,76  4013,18  2998,75
     366  3999,76  4002,81  2994,48
   366,5  3999,76  4008,91   2995,7
     367  3999,76  4000,37  2973,72
   367,5  3999,76  4006,47   2966,4
     368  3999,76  4003,42  2965,18
   368,5  3999,76  4009,52  2970,06
     369  3999,76  4005,25  2993,26
   369,5  3999,76  3995,48  2978,61
     370  3999,76   4002,2  2984,71
   370,5  3999,76  3996,09  2968,23
     371  3999,76  3998,54  2951,75
   371,5  3999,76  3995,48  2962,74
     372  3999,76  3997,92  2965,79
   372,5  3999,76   4002,2  2988,98
     373  3999,76  3999,15  2982,88
   373,5  3999,76  4004,64     2978
     374  3999,76  4002,81  2976,78
   374,5  3999,76  4004,03  2973,11
     375  3999,76   4008,3  2973,72
   375,5  3999,76  4003,42  2967,01
     376  3999,76  4006,47  2975,55
   376,5  3999,76  4005,25  2974,33
     377  3999,76  3998,54   2972,5
   377,5  3999,76   4002,2  2987,76
     378  3999,76  4005,25  2999,36
   378,5  3999,76  4005,86   3013,4
     379  3999,76  3998,54  3017,67
   379,5  3999,76   3996,7  3008,51
     380  3999,76  3996,09  3000,58
   380,5  3999,76  3997,31  2999,97
     381  3999,76  3999,15   2990,2
   381,5  3999,76  3998,54  2982,88
     382  3999,76   4002,2   2990,2
   382,5  3999,76  4004,03  2998,14
     383  3999,76  4005,25  2994,48
   383,5  3999,76  3999,76  2967,62
     384  3999,76  4007,08  2965,79
   384,5  3999,76  4009,52  2953,58
     385  3999,76  4004,64  2953,58
   385,5  3999,76  4006,47  2949,92
     386  3999,76  4005,86  2952,97
   386,5  3999,76  4004,64  2952,97
     387  3999,76  3999,15  2951,14
   387,5  3999,76  3994,26  2945,04
     388  3999,76  4000,98  2952,36
   388,5  3999,76  4004,03  2970,06
     389  3999,76  4007,08  2985,32
   389,5  3999,76  3999,15  2979,22
     390  3999,76  4005,25  2985,32
   390,5  3999,76  4001,59  2959,69
     391  3999,76  3994,26  2963,96
   391,5  3999,76   4002,2   2966,4
     392  3999,76   3996,7  2968,23
   392,5  3999,76  3999,76   2966,4
     393  3999,76  4001,59  2961,52
   393,5  3999,76  4000,37  2970,06
     394  3999,76  4000,37  2976,78
   394,5  3999,76  3999,76  2967,01
     395  3999,76  4007,08  2955,41
   395,5  3999,76  4007,69   2954,8
     396  3999,76  4004,03  2955,41
   396,5  3999,76   4002,2  2951,14
     397  3999,76   4002,2   2960,3
   397,5  3999,76  4003,42  2956,63
     398  3999,76   4002,2  2952,97
   398,5  3999,76  3999,76  2951,75
     399  3999,76  3998,54  2957,24
   399,5  3999,76  3997,31  2968,23
     400  3999,76   3996,7  2962,13
   400,5  3999,76   4002,2  2967,62
     401  3999,76  4006,47  2992,65
   401,5  3999,76  4000,98  2997,53
     402  3999,76  4000,37  2987,76
   402,5  3999,76  3997,92  2984,71
     403  3999,76  3996,09  3006,07
   403,5  3999,76  4002,81  3018,89
     404  3999,76  4007,08  3022,55
   404,5  3999,76  4000,98  3023,77
     405  3999,76  3998,54   3013,4
   405,5  3999,76  3999,76  3012,79
     406  3999,76   4008,3  3011,57
   406,5  3999,76  4005,86  2990,81
     407  3999,76   4008,3   2990,2
   407,5  3999,76  4007,69  2980,44
     408  3999,76  4011,96  2982,88
   408,5  3999,76  3997,92  2992,65
     409  3999,76  4007,69  3003,63
   409,5  3999,76  4007,08  3006,07
     410  3999,76  4006,47  3009,74
   410,5  3999,76  4000,37  3009,12
     411  3999,76   4002,2  3007,29
   411,5  3999,76  4004,03  3008,51
     412  3999,76  3997,92  3018,89
   412,5  3999,76  3999,76  3011,57
     413  3999,76  4005,25  2998,75
   413,5  3999,76  4007,69  3009,74
     414  3999,76  4004,64  3012,18
   414,5  3999,76  4007,08   3013,4
     415  3999,76  4006,47  2998,75
   415,5  3999,76  4010,13  3003,02
     416  3999,76  4009,52  3011,57
   416,5  3999,76  4013,79  2990,81
     417  3999,76  4011,35  2988,37
   417,5  3999,76  4011,35   2984,1
     418  3999,76  4008,91  2978,61
   418,5  3999,76  4004,03  2984,71
     419  3999,76  4004,03  2996,31
   419,5  3999,76  4007,08  2988,98
     420  3999,76  4007,69  2989,59
   420,5  3999,76  4005,86   2990,2
     421  3999,76  4002,81  2998,75
   421,5  3999,76  4006,47  3002,41
     422  3999,76  4010,74  3012,18
   422,5  3999,76  4010,13  3009,74
     423  3999,76  4004,03  3004,85
   423,5  3999,76  4009,52  2996,31
     424  3999,76  4000,98  2979,83
   424,5  3999,76  4002,81  2978,61
     425  3999,76  4005,86  2977,39
   425,5  3999,76  4004,64  2992,65
     426  3999,76  4011,96  2994,48
   426,5  3999,76  4003,42  3001,19
     427  3999,76  4005,86  3009,12
   427,5  3999,76  4007,08  3007,29
     428  3999,76  4007,69  2999,36
   428,5  3999,76  4008,91  3006,07
     429  3999,76  4008,91  3010,96
   429,5  3999,76  4004,03  3022,55
     430  3999,76   4008,3  3016,45
   430,5  3999,76   4008,3  3009,12
     431  3999,76  4013,18  3002,41
   431,5  3999,76  4006,47  3001,19
     432  3999,76  4007,08  2988,37
   432,5  3999,76  4008,91  2975,55
     433  3999,76  4004,03  2974,33
   433,5  3999,76  4011,96  2981,66
     434  3999,76  4007,08  2983,49
   434,5  3999,76  4011,35  2985,93
     435  3999,76  4007,69   2972,5
   435,5  3999,76  4006,47  2983,49
     436  3999,76  4011,96  2992,65
   436,5  3999,76  4015,02  2992,65
     437  3999,76  4006,47  2999,36
   437,5  3999,76  4010,13  2974,33
     438  3999,76  4011,96   2960,3
   438,5  3999,76  4007,08  2971,89
     439  3999,76  4005,86  2968,23
   439,5  3999,76  4004,64  2976,17
     440  3999,76  4011,35  2974,33
   440,5  3999,76   4008,3  2964,57
     441  3999,76  4011,35  2974,33
   441,5  3999,76  4003,42  2982,27
     442  3999,76  4010,13  2984,71
   442,5  3999,76  4007,08  2971,28
     443  3999,76  4004,03  2965,79
   443,5  3999,76  4006,47  2967,62
     444  3999,76  4010,13     2978
   444,5  3999,76  4009,52  2974,94
     445  3999,76  4011,96  2969,45
   445,5  3999,76  4010,13  2944,43
     446  3999,76  4003,42  2892,54
   446,5  3999,76  4005,25  2893,77
     447  3999,76  4000,37  2892,54
   447,5  3999,76  4004,64  2898,04
     448  3999,76   3996,7  2902,92
   448,5  3999,76  4000,37   2907,8
     449  3999,76   3996,7  2915,74
   449,5  3999,76  3999,15     2931
     450  3999,76   4002,2  2946,26
   450,5  3999,76  3997,92  2941,98
     451  3999,76  3991,21  2939,54
   451,5  3999,76  3994,26  2940,15
     452  3999,76  3996,09  2937,71
   452,5  3999,76  3994,87  2949,31
     453  3999,76  4001,59  2946,87
   453,5  4999,85  4001,59  2949,92
     454  4999,85  4000,98  2947,48
   454,5  4999,85  4003,42  2947,48
     455  4999,85  4022,95  3929,56
   455,5  4999,85  4055,91  3929,56
     456  4999,85  4086,43   4937,9
   456,5  4999,85  4118,78   4937,9
     457  4999,85  4152,35  5254,68
   457,5  4999,85  4180,43  5306,56
     458  4999,85  4211,55     5309
   458,5  4999,85  4239,63  5292,52
     459  4999,85  4272,59  5283,36
   459,5  4999,85  4301,28  5294,35
     460  4999,85  4328,75  5277,26
   460,5  4999,85  4364,15  5259,56
     461  4999,85  4399,55   5244,3
   461,5  4999,85  4420,91  5211,95
     462  4999,85  4457,53  5182,65
   462,5  4999,85  4485,61  5127,11
     463  4999,85  4517,96  5089,27
   463,5  4999,85  4540,54  5069,12
     464  4999,85  4569,23   5032,5
   464,5  4999,85  4599,14  4989,78
     465  4999,85  4622,94  4957,43
   465,5  4999,85  4651,63  4925,08
     466  4999,85  4681,54  4881,74
   466,5  4999,85  4710,84  4859,77
     467  4999,85  4730,98  4834,74
   467,5  4999,85  4759,06  4792,02
     468  4999,85  4763,33   4743,8
   468,5  4999,85  4798,12   4696,8
     469  4999,85   4820,7  4670,55
   469,5  4999,85  4843,29   4632,1
     470  4999,85  4863,43  4581,44
   470,5  4999,85  4876,86  4527,12
     471  4999,85  4889,07  4497,82
   471,5  4999,85  4905,55  4463,03
     472  4999,85  4934,84  4427,63
   472,5  4999,85  4953,15  4400,77
     473  4999,85  4972,08  4378,19
   473,5  4999,85  4984,89  4341,56
     474  4999,85  5003,81  4297,01
   474,5  4999,85  5023,96  4275,03
     475  4999,85  5045,32  4248,18
   475,5  4999,85   5055,7  4192,63
     476  4999,85  5065,46  4141,36
   476,5  4999,85  5078,28  4081,55
     477  4999,85  5082,55  4026,61
   477,5  4999,85  5093,54  3996,09
     478  4999,85  5111,24  3967,41
   478,5  4999,85  5125,89  3934,45
     479  4999,85   5132,6   3925,9
   479,5  4999,85  5141,15  3900,27
     480  4999,85  5152,13  3866,08
   480,5  4999,85  5162,51  3840,45
     481  4999,85  5171,06  3800,78
   481,5  4999,85   5179,6  3756,83
     482  4999,85  5188,76  3728,75
   482,5  4999,85  5195,47   3696,4
     483  4999,85     5215  3650,01
   483,5  4999,85  5215,61  3615,83
     484  4999,85  5214,39   3584,7
   484,5  4999,85  5221,11  3548,69
     485  4999,85  5221,72  3509,63
   485,5  4999,85  5230,26  3485,21
     486  4999,85  5233,92  3477,28
   486,5  4999,85  5240,03  3448,59
     487  4999,85   5244,3  3412,58
   487,5  4999,85  5247,96  3386,33
     488  4999,85  5248,57  3357,04
   488,5  4999,85  5243,08  3350,32
     489  4999,85  5249,18  3317,36
   489,5  4999,85  5248,57  3308,82
     490  4999,85  5251,01  3305,76
   490,5  4999,85  5256,51  3276,47
     491  4999,85  5257,73  3270,36
   491,5  4999,85  5261,39  3253,27
     492  4999,85  5254,68  3233,13
   492,5  4999,85  5260,78  3214,21
     493  4999,85  5260,78  3182,47
   493,5  4999,85  5260,78  3182,47
     494  4999,85  5260,78  3168,43
   494,5  4999,85  5254,07  3146,46
     495  4999,85  5257,12   3113,5
   495,5  4999,85  5251,62  3104,34
     496  4999,85  5254,68  3104,95
   496,5  4999,85  5257,73  3098,24
     497  4999,85  5249,18  3074,43
   497,5  4999,85  5246,74  3064,06
     498  4999,85  5241,25  3044,53
   498,5  4999,85  5244,91  3032,93
     499  4999,85  5235,15  3036,59
   499,5  4999,85  5237,59  3024,99
     500  4999,85  5240,03  3010,96
   500,5  4999,85  5233,31  3006,07
     501  4999,85  5227,21  2988,98
   501,5  4999,85  5224,77  2960,91
     502  4999,85   5220,5  2940,15
   502,5  4999,85  5223,55  2913,91
     503  4999,85  5211,34  2909,02
   503,5  4999,85  5213,17  2915,74
     504  4999,85   5208,9  2906,58
   504,5  4999,85  5200,35   2919,4
     505  4999,85  5198,52  2902,31
   505,5  4999,85  5192,42  2907,19
     506  4999,85  5184,48  2902,92
   506,5  4999,85  5187,54   2901,7
     507  4999,85  5180,21  2901,09
   507,5  4999,85  5180,21  2902,31
     508  4999,85  5174,11  2891,93
   508,5  4999,85  5166,78  2876,67
     509  4999,85  5164,95  2887,05
   509,5  4999,85  5168,61  2885,83
     510  4999,85  5163,12     2884
   510,5  4999,85  5157,02  2863,25
     511  4999,85  5153,36  2857,14
   511,5  4999,85  5147,25  2847,38
     512  4999,85  5146,64  2845,55
   512,5  4999,85  5142,98  2843,71
     513  4999,85  5139,93  2852,87
   513,5  4999,85  5127,72  2849,82
     514  4999,85  5128,33  2856,53
   514,5  4999,85  5119,17  2867,52
     515  4999,85  5114,29   2872,4
   515,5  4999,85  5119,17  2869,35
     516  4999,85  5110,02  2873,01
   516,5  4999,85  5109,41  2876,67
     517  4999,85  5102,69  2871,79
   517,5  4999,85  5094,15  2864,47
     518  4999,85  5095,98  2870,57
   518,5  4999,85  5093,54  2896,21
     519  4999,85  5096,59  2916,96
   519,5  4999,85  5086,21  2926,11
     520  4999,85  5086,83   2925,5
   520,5  4999,85  5084,38  2926,11
     521  4999,85  5075,84   2925,5
   521,5  4999,85  5074,01  2916,35
     522  4999,85   5067,9  2915,74
   522,5  4999,85  5070,35  2902,31
     523  4999,85  5070,35  2904,75
   523,5  4999,85   5061,8   2919,4
     524  4999,85   5055,7  2927,34
   524,5  4999,85   5055,7  2954,19
     525  4999,85  5055,09  2967,62
   525,5  4999,85  5050,81  2964,57
     526  4999,85  5045,32  2970,06
   526,5  4999,85   5044,1  2971,28
     527  4999,85  5041,05  2984,71
   527,5  4999,85  5044,71  2993,87
     528  4999,85  5038,61  2999,97
   528,5  4999,85  5039,22  3011,57
     529  4999,85  5034,94  3021,33
   529,5  4999,85  5034,94  3022,55
     530  4999,85  5033,72  3018,28
   530,5  4999,85  5034,94  3023,16
     531  4999,85  5030,67  3028,05
   531,5  4999,85  5030,06  3032,32
     532  4999,85  5031,89  3026,22
   532,5  4999,85  5029,45  3034,76
     533  4999,85  5024,57  3052,46
   533,5  4999,85  5019,07  3045,75
     534  4999,85  5027,01  3032,93
   534,5  4999,85  5021,52  3049,41
     535  4999,85  5018,46   3066,5
   535,5  4999,85  5016,02  3065,89
     536  4999,85  5012,36  3062,23
   536,5  4999,85  5018,46  3061,01
     537  4999,85  5013,58  3042,08
   537,5  4999,85  5013,58   3007,9
     538  4999,85  5008,09  3001,19
   538,5  4999,85  5012,97  3006,68
     539  4999,85  5013,58  3015,84
   539,5  4999,85  5010,53  3033,54
     540  4999,85   5008,7  3026,83
   540,5  4999,85  5009,31  3020,72
     541  4999,85  4998,32  3022,55
   541,5  4999,85  4998,93  3035,98
     542  4999,85  4999,54  3042,08
   542,5  4999,85  4994,66  3053,68
     543  4999,85  4989,17  3063,45
   543,5  4999,85  4999,54  3061,62
     544  4999,85  4994,66  3075,66
   544,5  4999,85   4997,1  3083,59
     545  4999,85  4995,88  3081,15
   545,5  4999,85  4994,05   3072,6
     546  4999,85  4994,66  3056,73
   546,5  4999,85  4988,56  3056,12
     547  4999,85  4994,66  3061,62
   547,5  4999,85  4988,56  3051,24
     548  4999,85  4984,89  3053,07
   548,5  4999,85  4978,79  3070,16
     549  4999,85  4983,67  3078,71
   549,5  4999,85  4989,78  3082,37
     550  4999,85  4987,95  3085,42
   550,5  4999,85  4982,45  3097,63
     551  4999,85  4984,89  3084,81
   551,5  4999,85  4983,06  3070,16
     552  4999,85  4980,01  3087,25
   552,5  4999,85  4984,28  3085,42
     553  4999,85  4984,89  3073,82
   553,5  4999,85  4976,96  3081,76
     554  4999,85  4980,01  3089,08
   554,5  4999,85  4984,28  3093,36
     555  4999,85  4982,45  3117,77
   555,5  4999,85   4979,4  3125,71
     556  4999,85  4983,06  3120,21
   556,5  4999,85  4983,06  3110,45
     557  4999,85  4981,23  3109,23
   557,5  4999,85  4976,96  3097,63
     558  4999,85  4974,52   3101,9
   558,5  4999,85  4970,85  3092,75
     559  4999,85  4980,01  3098,85
   559,5  4999,85  4982,45  3111,67
     560  4999,85  4978,18  3123,87
   560,5  4999,85  4973,91   3131,2
     561  4999,85  4973,91  3123,87
   561,5  4999,85   4979,4  3128,76
     562  4999,85  4975,13  3139,13
   562,5  4999,85  4976,96  3136,08
     563  4999,85   4973,3  3143,41
   563,5  4999,85  4970,24  3152,56
     564  4999,85  4976,96  3153,17
   564,5  4999,85  4968,41  3144,02
     565  4999,85  4974,52   3131,2
   565,5  4999,85   4973,3  3123,87
     566  4999,85  4968,41  3149,51
   566,5  4999,85  4977,57  3148,29
     567  4999,85  4974,52  3150,12
   567,5  4999,85  4975,74   3148,9
     568  4999,85  4977,57  3162,33
   568,5  4999,85  4973,91  3159,89
     569  4999,85   4979,4  3156,22
   569,5  4999,85  4983,06  3153,17
     570  4999,85  4980,62  3161,11
   570,5  4999,85  4978,18  3156,22
     571  4999,85  4984,89  3162,94
   571,5  4999,85  4980,01  3156,22
     572  4999,85   4985,5  3156,83
   572,5  4999,85  4984,89   3160,5
     573  4999,85  4982,45   3148,9
   573,5  4999,85   4985,5  3148,29
     574  4999,85  4980,01  3142,19
   574,5  4999,85  4981,23  3144,63
     575  4999,85  4982,45  3151,95
   575,5  4999,85  4977,57     3155
     576  4999,85  4983,06  3134,86
   576,5  4999,85  4984,89  3129,98
     577  4999,85  4986,11  3120,21
   577,5  4999,85  4981,84  3120,21
     578  4999,85  4982,45  3111,06
   578,5  4999,85  4986,72  3106,17
     579  4999,85  4986,72   3113,5
   579,5  4999,85  4983,06  3129,37
     580  4999,85  4983,06   3131,2
   580,5  4999,85  4981,84  3117,77
     581  4999,85   4985,5  3115,33
   581,5  4999,85  4993,44  3121,43
     582  4999,85  4987,33  3136,08
   582,5  4999,85  4987,33  3126,32
     583  4999,85  4984,28     3108
   583,5  4999,85  4981,84  3098,24
     584  4999,85   4985,5  3102,51
   584,5  4999,85  4988,56  3122,65
     585  4999,85  4993,44  3134,25
   585,5  4999,85  4986,72  3150,73
     586  4999,85  4991,61  3155,61
   586,5  4999,85  4994,05  3140,35
     587  4999,85  4992,22  3136,69
   587,5  4999,85  4989,78  3132,42
     588  4999,85   4985,5  3130,59
   588,5  4999,85  4984,89  3122,65
     589  4999,85  4987,33  3123,87
   589,5  4999,85  4989,17   3125,1
     590  4999,85  4984,89  3133,64
   590,5  4999,85  4983,06   3148,9
     591  4999,85  4989,78  3153,17
   591,5  4999,85  4988,56  3156,22
     592  4999,85  5000,76  3156,22
   592,5  4999,85  4992,22   3160,5
     593  4999,85  4988,56  3153,78
   593,5  4999,85  4986,72  3137,91
     594  4999,85  4989,17  3153,17
   594,5  4999,85  4992,83  3168,43
     595  4999,85  4989,78  3175,15
   595,5  4999,85  4988,56  3187,35
     596  4999,85  4992,83  3201,39
   596,5  4999,85     4991  3199,56
     597  4999,85  4992,83  3191,63
   597,5  4999,85  4991,61  3186,13
     598  4999,85  4993,44  3190,41
   598,5  4999,85     4991  3200,17
     599  4999,85  5000,76  3190,41
   599,5  4999,85  4998,32  3185,52
     600  4999,85  5001,37  3192,85
   600,5  4999,85  5001,37  3187,96
     601  4999,85  5006,26  3182,47
   601,5  4999,85  5003,81  3179,42
     602  4999,85  5002,59  3169,04
   602,5  4999,85  5009,31  3167,21
     603  4999,85  5007,48   3172,7
